mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,param_clf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.8900769710540772,0.033760346747472136,0.23404545783996583,0.011103802629212917,50,50,5,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8491256321346623,0.8530590107556798,0.8572881218183906,0.8628387557777257,0.8614227359491512,0.8567468512871219,0.005117642438436356,35
3.4598200798034666,0.03276260886816808,0.2978533744812012,0.008183829033963622,100,50,5,sqrt,60,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 100, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 60, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8480276628560919,0.8536588586965936,0.8576952624839947,0.861022676440948,0.859683028110256,0.8560174977175767,0.004705389694150318,43
6.804600811004638,0.07467014597292655,0.4466416835784912,0.0029562089656727476,200,50,2,sqrt,35,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 200, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 35, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8505704152188331,0.8567337439872652,0.8574843667816703,0.8637049925400847,0.860903324583712,0.8578793686223131,0.004426544607265888,14
15.63494143486023,0.13993231134263115,0.8579485893249512,0.007705911786259426,500,20,10,auto,60,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 500, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'auto', 'clf__max_depth': 60, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8484871075874846,0.8521480450234717,0.8573885736996817,0.8612611309543846,0.8601054533499125,0.855878062122987,0.004851167866832066,49
16.445627546310426,0.06827566967610167,0.9104222774505615,0.025952234684923723,500,20,5,auto,45,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 500, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 5, 'clf__max_features': 'auto', 'clf__max_depth': 45, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8512705610973148,0.855142724466606,0.8576318300030569,0.8634411699061909,0.8598465291369404,0.8574665629220218,0.004127424009867455,23
5.92225022315979,0.047374058210565125,0.40572171211242675,0.0055511413677600515,200,50,25,auto,60,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 200, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 25, 'clf__max_features': 'auto', 'clf__max_depth': 60, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.846085713393403,0.8471593578279095,0.8532099006737193,0.8560105362345962,0.8542511175155064,0.851343325129027,0.003971656678774013,91
1.998444175720215,0.01625067243303946,0.23421053886413573,0.007744029256434334,50,10,5,sqrt,35,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 35, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8509568031825179,0.8563138967214701,0.8582520641669396,0.8637442257500402,0.8614580711643705,0.8581450121970675,0.0044127620597239955,10
0.9820890903472901,0.029610650229477918,0.18093438148498536,0.0030347303372909072,20,50,5,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 20, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8534611557989344,0.8528968752335301,0.8599038871584078,0.8603364554004993,0.8586479080853526,0.8570492563353447,0.003213316558381183,32
1.740947151184082,0.05414967387599863,0.21804242134094237,0.008237509344412827,50,10,25,auto,35,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 25, 'clf__max_features': 'auto', 'clf__max_depth': 35, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8452876439818252,0.8485058233710878,0.8529858361193988,0.8590283067548149,0.853949822604405,0.8519514865663064,0.004720677975572077,75
0.914764404296875,0.014896492257134368,0.17868452072143554,0.003986339570186931,20,5,25,sqrt,30,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 20, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 25, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8470130699245016,0.8464570147238799,0.8558345879353273,0.855361203816263,0.856565363701244,0.8522462480202432,0.004519629815918136,69
